year,month,state_code,energy_source,generation_mwh
2002,3,TN,Hydroelectric Conventional,647625.0
2002,3,TN,Wind,524.0
2002,3,TN,Wood and Wood Derived Fuels,69605.0
2002,3,TN,Other Biomass,2841.0
2002,3,TX,Coal,10329854.0
2002,3,TX,Petroleum,183719.0
2002,3,TX,Natural Gas,14105217.0
2002,3,TX,Nuclear,3500366.0
2002,3,TX,Hydroelectric Conventional,89666.0
2002,3,TX,Wind,238396.0
2002,3,TX,Wood and Wood Derived Fuels,89427.0
2002,3,TX,Other Biomass,8110.0
2002,3,UT,Coal,2501883.0
2002,3,UT,Petroleum,4784.0
2002,3,UT,Natural Gas,76716.0
2002,3,UT,Hydroelectric Conventional,33791.0
2002,3,UT,Geothermal,18207.0
2002,3,UT,Other Biomass,610.0
2002,3,VA,Coal,2873860.0
2002,3,VA,Petroleum,245562.0
2002,3,VA,Natural Gas,162523.0
2002,3,VA,Nuclear,2441439.0
2002,3,VA,Hydroelectric Conventional,72199.0
2002,3,VA,Solar Thermal and Photovoltaic,0.0
2002,3,VA,Wood and Wood Derived Fuels,103148.0
2002,3,VA,Other Biomass,49400.0
2002,3,VT,Petroleum,822.0
2002,3,VT,Natural Gas,220.0
2002,3,VT,Nuclear,349713.0
2002,3,VT,Hydroelectric Conventional,136246.0
2002,3,VT,Wind,1131.0
2002,3,VT,Wood and Wood Derived Fuels,35900.0
2002,3,WA,Coal,919624.0
2002,3,WA,Petroleum,7305.0
2002,3,WA,Natural Gas,572570.0
2002,3,WA,Nuclear,831207.0
2002,3,WA,Hydroelectric Conventional,5308831.0
2002,3,WA,Wind,51055.0
2002,3,WA,Wood and Wood Derived Fuels,93773.0
2002,3,WA,Other Biomass,14436.0
2002,3,WI,Coal,2882592.0
2002,3,WI,Petroleum,29264.0
2002,3,WI,Natural Gas,175422.0
2002,3,WI,Nuclear,1144414.0
2002,3,WI,Hydroelectric Conventional,172118.0
2002,3,WI,Wind,5044.0
2002,3,WI,Wood and Wood Derived Fuels,58854.0
2002,3,WI,Other Biomass,25985.0
2002,3,WV,Coal,7630063.0
2002,3,WV,Petroleum,40876.0
2002,3,WV,Natural Gas,22448.0
2002,3,WV,Hydroelectric Conventional,117150.0
2002,3,WV,Wood and Wood Derived Fuels,0.0
2002,3,WV,Other Biomass,49.0
2002,3,WY,Coal,3799750.0
2002,3,WY,Petroleum,2926.0
2002,3,WY,Natural Gas,56113.0
2002,3,WY,Hydroelectric Conventional,32514.0
2002,3,WY,Wind,35100.0
2002,4,AK,Coal,43484.0
2002,4,AK,Petroleum,69662.0
2002,4,AK,Natural Gas,313978.0
2002,4,AK,Hydroelectric Conventional,111309.0
2002,4,AK,Wood and Wood Derived Fuels,81.0
2002,4,AK,Other Biomass,871.0
2002,4,AL,Coal,4874607.0
2002,4,AL,Petroleum,19185.0
2002,4,AL,Natural Gas,979746.0
2002,4,AL,Nuclear,2309008.0
2002,4,AL,Hydroelectric Conventional,664171.0
2002,4,AL,Wood and Wood Derived Fuels,302891.0
2002,4,AL,Other Biomass,1226.0
2002,4,AR,Coal,2101920.0
2002,4,AR,Petroleum,4880.0
2002,4,AR,Natural Gas,283286.0
2002,4,AR,Nuclear,874937.0
2002,4,AR,Hydroelectric Conventional,379227.0
2002,4,AR,Wood and Wood Derived Fuels,141190.0
2002,4,AR,Other Biomass,430.0
2002,4,AZ,Coal,3109898.0
2002,4,AZ,Petroleum,6500.0
2002,4,AZ,Natural Gas,961165.0
2002,4,AZ,Nuclear,2169710.0
2002,4,AZ,Hydroelectric Conventional,700946.0
2002,4,AZ,Solar Thermal and Photovoltaic,48.0
2002,4,AZ,Other Biomass,3672.0
2002,4,CA,Coal,158370.0
2002,4,CA,Petroleum,141161.0
2002,4,CA,Natural Gas,5634562.0
2002,4,CA,Nuclear,3111275.0
2002,4,CA,Hydroelectric Conventional,2913902.0
2002,4,CA,Wind,409496.0
2002,4,CA,Solar Thermal and Photovoltaic,45810.0
2002,4,CA,Wood and Wood Derived Fuels,286374.0
2002,4,CA,Geothermal,1005016.0
2002,4,CA,Other Biomass,148704.0
2002,4,CO,Coal,2638268.0
2002,4,CO,Petroleum,2032.0
2002,4,CO,Natural Gas,750604.0
2002,4,CO,Hydroelectric Conventional,112207.0
2002,4,CO,Wind,12701.0
2002,4,CO,Other Biomass,2636.0
2002,4,CT,Coal,278221.0
2002,4,CT,Petroleum,125911.0
2002,4,CT,Natural Gas,545052.0
2002,4,CT,Nuclear,1159749.0
2002,4,CT,Hydroelectric Conventional,34074.0
2002,4,CT,Other Biomass,66885.0
2002,4,DC,Petroleum,22998.0
2002,4,DE,Coal,295919.0
2002,4,DE,Petroleum,78140.0
2002,4,DE,Natural Gas,113854.0
2002,4,FL,Coal,4343792.0
2002,4,FL,Petroleum,3188147.0
2002,4,FL,Natural Gas,4844937.0
2002,4,FL,Nuclear,2738599.0
2002,4,FL,Hydroelectric Conventional,19949.0
2002,4,FL,Wood and Wood Derived Fuels,97061.0
2002,4,FL,Other Biomass,163827.0
2002,4,GA,Coal,6417791.0
2002,4,GA,Petroleum,113280.0
2002,4,GA,Natural Gas,338516.0
2002,4,GA,Nuclear,1831160.0
2002,4,GA,Hydroelectric Conventional,243493.0
2002,4,GA,Wood and Wood Derived Fuels,675616.0
2002,4,GA,Other Biomass,11937.0
2002,4,HI,Coal,130148.0
2002,4,HI,Petroleum,792087.0
2002,4,HI,Hydroelectric Conventional,5364.0
2002,4,HI,Wind,47.0
2002,4,HI,Geothermal,2836.0
2002,4,HI,Other Biomass,15133.0
2002,4,IA,Coal,2344339.0
2002,4,IA,Petroleum,4558.0
2002,4,IA,Natural Gas,37730.0
2002,4,IA,Nuclear,415917.0
2002,4,IA,Hydroelectric Conventional,66848.0
2002,4,IA,Wind,96580.0
2002,4,IA,Other Biomass,8028.0
2002,4,ID,Coal,8177.0
2002,4,ID,Petroleum,21.0
2002,4,ID,Natural Gas,22682.0
2002,4,ID,Hydroelectric Conventional,880596.0
2002,4,ID,Wood and Wood Derived Fuels,42420.0
2002,4,IL,Coal,6232132.0
2002,4,IL,Petroleum,17258.0
2002,4,IL,Natural Gas,826786.0
2002,4,IL,Nuclear,6616377.0
2002,4,IL,Hydroelectric Conventional,10527.0
2002,4,IL,Other Biomass,59636.0
2002,4,IN,Coal,8464967.0
2002,4,IN,Petroleum,72249.0
2002,4,IN,Natural Gas,285402.0
2002,4,IN,Hydroelectric Conventional,29308.0
2002,4,IN,Other Biomass,9727.0
2002,4,KS,Coal,2867652.0
2002,4,KS,Petroleum,37426.0
2002,4,KS,Natural Gas,79680.0
2002,4,KS,Nuclear,41519.0
2002,4,KS,Hydroelectric Conventional,1282.0
2002,4,KS,Wind,46938.0
2002,4,KY,Coal,6404733.0
2002,4,KY,Petroleum,373225.0
2002,4,KY,Natural Gas,69822.0
2002,4,KY,Hydroelectric Conventional,553778.0
2002,4,KY,Wood and Wood Derived Fuels,32387.0
2002,4,LA,Coal,1294527.0
2002,4,LA,Petroleum,149182.0
2002,4,LA,Natural Gas,3768227.0
2002,4,LA,Nuclear,1017537.0
2002,4,LA,Hydroelectric Conventional,121301.0
2002,4,LA,Wood and Wood Derived Fuels,205932.0
2002,4,LA,Other Biomass,4614.0
2002,4,MA,Coal,902681.0
2002,4,MA,Petroleum,406711.0
2002,4,MA,Natural Gas,879632.0
2002,4,MA,Nuclear,481927.0
2002,4,MA,Hydroelectric Conventional,84526.0
2002,4,MA,Wind,0.0
2002,4,MA,Wood and Wood Derived Fuels,8704.0
2002,4,MA,Other Biomass,90900.0
2002,4,MD,Coal,2459919.0
2002,4,MD,Petroleum,145239.0
2002,4,MD,Natural Gas,127717.0
2002,4,MD,Nuclear,619921.0
2002,4,MD,Hydroelectric Conventional,200787.0
2002,4,MD,Wood and Wood Derived Fuels,15576.0
2002,4,MD,Other Biomass,24286.0
2002,4,ME,Coal,45236.0
2002,4,ME,Petroleum,85971.0
2002,4,ME,Natural Gas,974151.0
2002,4,ME,Hydroelectric Conventional,305617.0
2002,4,ME,Wood and Wood Derived Fuels,272628.0
2002,4,ME,Other Biomass,27126.0
2002,4,MI,Coal,4723456.0
2002,4,MI,Petroleum,101191.0
2002,4,MI,Natural Gas,1214652.0
2002,4,MI,Nuclear,2794443.0
2002,4,MI,Hydroelectric Conventional,161328.0
2002,4,MI,Wind,33.0
2002,4,MI,Wood and Wood Derived Fuels,123559.0
2002,4,MI,Other Biomass,64843.0
2002,4,MN,Coal,2425838.0
2002,4,MN,Petroleum,32737.0
2002,4,MN,Natural Gas,88807.0
2002,4,MN,Nuclear,1180401.0
2002,4,MN,Hydroelectric Conventional,87574.0
2002,4,MN,Wind,95282.0
2002,4,MN,Wood and Wood Derived Fuels,37929.0
2002,4,MN,Other Biomass,37820.0
2002,4,MO,Coal,4555353.0
2002,4,MO,Petroleum,47143.0
2002,4,MO,Natural Gas,310608.0
2002,4,MO,Nuclear,828117.0
2002,4,MO,Hydroelectric Conventional,164454.0
2002,4,MO,Other Biomass,729.0
2002,4,MS,Coal,1069189.0
2002,4,MS,Petroleum,6295.0
2002,4,MS,Natural Gas,1402866.0
2002,4,MS,Nuclear,898970.0
2002,4,MS,Wood and Wood Derived Fuels,72354.0
2002,4,MS,Other Biomass,0.0
2002,4,MT,Coal,1420931.0
2002,4,MT,Petroleum,76010.0
2002,4,MT,Natural Gas,555.0
2002,4,MT,Hydroelectric Conventional,617479.0
2002,4,MT,Wood and Wood Derived Fuels,4987.0
2002,4,NC,Coal,5345933.0
2002,4,NC,Petroleum,52795.0
2002,4,NC,Natural Gas,175506.0
2002,4,NC,Nuclear,3330276.0
2002,4,NC,Hydroelectric Conventional,221413.0
2002,4,NC,Wood and Wood Derived Fuels,161129.0
2002,4,NC,Other Biomass,8360.0
2002,4,ND,Coal,2155663.0
2002,4,ND,Petroleum,1997.0
2002,4,ND,Natural Gas,916.0
2002,4,ND,Hydroelectric Conventional,84357.0
2002,4,ND,Other Biomass,0.0
2002,4,NE,Coal,1444129.0
2002,4,NE,Petroleum,3445.0
2002,4,NE,Natural Gas,22046.0
2002,4,NE,Nuclear,881232.0
2002,4,NE,Hydroelectric Conventional,93231.0
2002,4,NE,Wind,763.0
2002,4,NE,Other Biomass,1263.0
2002,4,NH,Coal,239388.0
2002,4,NH,Petroleum,20624.0
2002,4,NH,Natural Gas,9122.0
2002,4,NH,Nuclear,833602.0
2002,4,NH,Hydroelectric Conventional,187331.0
2002,4,NH,Wood and Wood Derived Fuels,72566.0
2002,4,NH,Other Biomass,12277.0
2002,4,NJ,Coal,572658.0
2002,4,NJ,Petroleum,64102.0
2002,4,NJ,Natural Gas,1338997.0
2002,4,NJ,Nuclear,2098030.0
2002,4,NJ,Hydroelectric Conventional,816.0
2002,4,NJ,Other Biomass,61704.0
2002,4,NM,Coal,2216961.0
2002,4,NM,Petroleum,1123.0
2002,4,NM,Natural Gas,284990.0
2002,4,NM,Hydroelectric Conventional,27168.0
2002,4,NM,Other Biomass,1251.0
2002,4,NV,Coal,957261.0
2002,4,NV,Petroleum,2991.0
2002,4,NV,Natural Gas,631250.0
2002,4,NV,Hydroelectric Conventional,248758.0
2002,4,NV,Geothermal,91373.0
2002,4,NY,Coal,1612468.0
2002,4,NY,Petroleum,751468.0
2002,4,NY,Natural Gas,2513173.0
2002,4,NY,Nuclear,2880530.0
2002,4,NY,Hydroelectric Conventional,2220873.0
2002,4,NY,Wind,5159.0
2002,4,NY,Wood and Wood Derived Fuels,28080.0
2002,4,NY,Other Biomass,107875.0
2002,4,OH,Coal,10192769.0
2002,4,OH,Petroleum,31367.0
2002,4,OH,Natural Gas,97114.0
2002,4,OH,Nuclear,896578.0
2002,4,OH,Hydroelectric Conventional,27430.0
2002,4,OH,Wood and Wood Derived Fuels,10983.0
2002,4,OH,Other Biomass,1899.0
2002,4,OK,Coal,2398748.0
2002,4,OK,Petroleum,2998.0
2002,4,OK,Natural Gas,1838987.0
2002,4,OK,Hydroelectric Conventional,272878.0
2002,4,OK,Wood and Wood Derived Fuels,15035.0
2002,4,OR,Coal,203791.0
2002,4,OR,Petroleum,1420.0
2002,4,OR,Natural Gas,323138.0
2002,4,OR,Hydroelectric Conventional,3280875.0
2002,4,OR,Wind,33120.0
2002,4,OR,Wood and Wood Derived Fuels,46474.0
2002,4,OR,Other Biomass,3742.0
2002,4,PA,Coal,8265946.0
2002,4,PA,Petroleum,188375.0
2002,4,PA,Natural Gas,259233.0
2002,4,PA,Nuclear,5989273.0
2002,4,PA,Hydroelectric Conventional,241802.0
2002,4,PA,Wind,5500.0
2002,4,PA,Wood and Wood Derived Fuels,51664.0
2002,4,PA,Other Biomass,104503.0
2002,4,RI,Petroleum,3616.0
2002,4,RI,Natural Gas,399605.0
2002,4,RI,Hydroelectric Conventional,240.0
2002,4,RI,Other Biomass,7596.0
2002,4,SC,Coal,2890524.0
2002,4,SC,Petroleum,21054.0
2002,4,SC,Natural Gas,344921.0
2002,4,SC,Nuclear,3731771.0
2002,4,SC,Hydroelectric Conventional,107180.0
2002,4,SC,Wood and Wood Derived Fuels,82863.0
2002,4,SC,Other Biomass,2248.0
2002,4,SD,Coal,296888.0
2002,4,SD,Petroleum,102.0
2002,4,SD,Natural Gas,3919.0
2002,4,SD,Hydroelectric Conventional,368709.0
2002,4,SD,Wind,569.0
2002,4,TN,Coal,5094763.0
2002,4,TN,Petroleum,14237.0
2002,4,TN,Natural Gas,37886.0
2002,4,TN,Nuclear,2007942.0
2002,4,TN,Hydroelectric Conventional,575484.0
2002,4,TN,Wind,427.0
2002,4,TN,Wood and Wood Derived Fuels,48727.0
2002,4,TN,Other Biomass,3072.0
2002,4,TX,Coal,10337077.0
2002,4,TX,Petroleum,127722.0
2002,4,TX,Natural Gas,15058739.0
2002,4,TX,Nuclear,2596093.0
2002,4,TX,Hydroelectric Conventional,121937.0
2002,4,TX,Wind,236924.0
2002,4,TX,Wood and Wood Derived Fuels,78620.0
2002,4,TX,Other Biomass,9006.0
2002,4,UT,Coal,2749075.0
2002,4,UT,Petroleum,4303.0
2002,4,UT,Natural Gas,79655.0
2002,4,UT,Hydroelectric Conventional,41751.0
2002,4,UT,Geothermal,15510.0
2002,4,UT,Other Biomass,581.0
2002,4,VA,Coal,2692697.0
2002,4,VA,Petroleum,344681.0
2002,4,VA,Natural Gas,345786.0
2002,4,VA,Nuclear,2075308.0
2002,4,VA,Hydroelectric Conventional,66946.0
2002,4,VA,Solar Thermal and Photovoltaic,0.0
2002,4,VA,Wood and Wood Derived Fuels,126264.0
2002,4,VA,Other Biomass,50122.0
2002,4,VT,Petroleum,663.0
2002,4,VT,Natural Gas,160.0
2002,4,VT,Nuclear,338459.0
2002,4,VT,Hydroelectric Conventional,114954.0
2002,4,VT,Wind,992.0
2002,4,VT,Wood and Wood Derived Fuels,15150.0
2002,4,WA,Coal,512671.0
2002,4,WA,Petroleum,4765.0
2002,4,WA,Natural Gas,235873.0
2002,4,WA,Nuclear,803086.0
2002,4,WA,Hydroelectric Conventional,7030756.0
2002,4,WA,Wind,35357.0
2002,4,WA,Wood and Wood Derived Fuels,86680.0
2002,4,WA,Other Biomass,15508.0
2002,4,WI,Coal,2854402.0
2002,4,WI,Petroleum,42881.0
2002,4,WI,Natural Gas,210224.0
2002,4,WI,Nuclear,885315.0
2002,4,WI,Hydroelectric Conventional,262226.0
2002,4,WI,Wind,4548.0
2002,4,WI,Wood and Wood Derived Fuels,52421.0
2002,4,WI,Other Biomass,27187.0
2002,4,WV,Coal,6722151.0
2002,4,WV,Petroleum,21043.0
2002,4,WV,Natural Gas,27477.0
2002,4,WV,Hydroelectric Conventional,140118.0
2002,4,WV,Wood and Wood Derived Fuels,0.0
2002,4,WV,Other Biomass,374.0
2002,4,WY,Coal,2937082.0
2002,4,WY,Petroleum,6607.0
2002,4,WY,Natural Gas,52675.0
2002,4,WY,Hydroelectric Conventional,39325.0
2002,4,WY,Wind,39981.0
2002,5,AK,Coal,48711.0
2002,5,AK,Petroleum,71159.0
2002,5,AK,Natural Gas,301216.0
2002,5,AK,Hydroelectric Conventional,108504.0
2002,5,AK,Wood and Wood Derived Fuels,85.0
2002,5,AK,Other Biomass,918.0
2002,5,AL,Coal,5471845.0
2002,5,AL,Petroleum,46197.0
2002,5,AL,Natural Gas,1032098.0
2002,5,AL,Nuclear,2853342.0
2002,5,AL,Hydroelectric Conventional,728787.0
2002,5,AL,Wood and Wood Derived Fuels,299357.0
2002,5,AL,Other Biomass,1387.0
2002,5,AR,Coal,1611330.0
2002,5,AR,Petroleum,10884.0
2002,5,AR,Natural Gas,266365.0
2002,5,AR,Nuclear,1223077.0
2002,5,AR,Hydroelectric Conventional,272580.0
2002,5,AR,Wood and Wood Derived Fuels,105423.0
2002,5,AR,Other Biomass,408.0
2002,5,AZ,Coal,3254234.0
2002,5,AZ,Petroleum,4629.0
2002,5,AZ,Natural Gas,1077277.0
2002,5,AZ,Nuclear,2819293.0
2002,5,AZ,Hydroelectric Conventional,701868.0
2002,5,AZ,Solar Thermal and Photovoltaic,51.0
2002,5,AZ,Other Biomass,4403.0
2002,5,CA,Coal,166256.0
2002,5,CA,Petroleum,143399.0
2002,5,CA,Natural Gas,5661771.0
2002,5,CA,Nuclear,2181981.0
2002,5,CA,Hydroelectric Conventional,3462756.0
2002,5,CA,Wind,478276.0
2002,5,CA,Solar Thermal and Photovoltaic,57589.0
2002,5,CA,Wood and Wood Derived Fuels,292184.0
2002,5,CA,Geothermal,1100673.0
2002,5,CA,Other Biomass,148572.0
2002,5,CO,Coal,3028547.0
2002,5,CO,Petroleum,259.0
2002,5,CO,Natural Gas,681159.0
2002,5,CO,Hydroelectric Conventional,152696.0
2002,5,CO,Wind,10517.0
2002,5,CO,Other Biomass,3268.0
2002,5,CT,Coal,229807.0
2002,5,CT,Petroleum,122466.0
2002,5,CT,Natural Gas,831179.0
2002,5,CT,Nuclear,1497037.0
2002,5,CT,Hydroelectric Conventional,45841.0
2002,5,CT,Other Biomass,71454.0
2002,5,DC,Petroleum,0.0
2002,5,DE,Coal,267106.0
2002,5,DE,Petroleum,24198.0
2002,5,DE,Natural Gas,87717.0
2002,5,FL,Coal,5489857.0
2002,5,FL,Petroleum,3824466.0
2002,5,FL,Natural Gas,5033600.0
2002,5,FL,Nuclear,2825721.0
2002,5,FL,Hydroelectric Conventional,14408.0
2002,5,FL,Wood and Wood Derived Fuels,159490.0
2002,5,FL,Other Biomass,179752.0
2002,5,GA,Coal,6521683.0
2002,5,GA,Petroleum,105127.0
2002,5,GA,Natural Gas,357689.0
2002,5,GA,Nuclear,3048600.0
2002,5,GA,Hydroelectric Conventional,213898.0
2002,5,GA,Wood and Wood Derived Fuels,586433.0
2002,5,GA,Other Biomass,10568.0
2002,5,HI,Coal,140210.0
2002,5,HI,Petroleum,787065.0
2002,5,HI,Hydroelectric Conventional,9052.0
2002,5,HI,Wind,75.0
2002,5,HI,Geothermal,3279.0
2002,5,HI,Other Biomass,30161.0
2002,5,IA,Coal,2831440.0
2002,5,IA,Petroleum,5279.0
2002,5,IA,Natural Gas,38492.0
2002,5,IA,Nuclear,362672.0
2002,5,IA,Hydroelectric Conventional,69145.0
2002,5,IA,Wind,87149.0
2002,5,IA,Other Biomass,7330.0
2002,5,ID,Coal,10029.0
2002,5,ID,Petroleum,0.0
2002,5,ID,Natural Gas,26962.0
2002,5,ID,Hydroelectric Conventional,982948.0
2002,5,ID,Wood and Wood Derived Fuels,38430.0
2002,5,IL,Coal,6562413.0
2002,5,IL,Petroleum,12008.0
2002,5,IL,Natural Gas,406482.0
2002,5,IL,Nuclear,7424916.0
2002,5,IL,Hydroelectric Conventional,10617.0
2002,5,IL,Other Biomass,62034.0
2002,5,IN,Coal,8891982.0
2002,5,IN,Petroleum,80668.0
2002,5,IN,Natural Gas,142948.0
2002,5,IN,Hydroelectric Conventional,30182.0
2002,5,IN,Other Biomass,7785.0
2002,5,KS,Coal,2620114.0
2002,5,KS,Petroleum,17788.0
2002,5,KS,Natural Gas,60229.0
2002,5,KS,Nuclear,623618.0
2002,5,KS,Hydroelectric Conventional,1244.0
2002,5,KS,Wind,45564.0
2002,5,KY,Coal,6774116.0
2002,5,KY,Petroleum,261130.0
2002,5,KY,Natural Gas,64522.0
2002,5,KY,Hydroelectric Conventional,622023.0
2002,5,KY,Wood and Wood Derived Fuels,21685.0
2002,5,LA,Coal,1897281.0
2002,5,LA,Petroleum,169091.0
2002,5,LA,Natural Gas,4177412.0
2002,5,LA,Nuclear,1419289.0
2002,5,LA,Hydroelectric Conventional,113767.0
2002,5,LA,Wood and Wood Derived Fuels,233487.0
2002,5,LA,Other Biomass,4579.0
2002,5,MA,Coal,669779.0
2002,5,MA,Petroleum,465728.0
2002,5,MA,Natural Gas,1345580.0
2002,5,MA,Nuclear,493183.0
2002,5,MA,Hydroelectric Conventional,92712.0
2002,5,MA,Wind,0.0
2002,5,MA,Wood and Wood Derived Fuels,10738.0
2002,5,MA,Other Biomass,99662.0
2002,5,MD,Coal,2117717.0
2002,5,MD,Petroleum,106419.0
2002,5,MD,Natural Gas,94098.0
2002,5,MD,Nuclear,639467.0
2002,5,MD,Hydroelectric Conventional,291151.0
2002,5,MD,Wood and Wood Derived Fuels,12003.0
2002,5,MD,Other Biomass,28075.0
2002,5,ME,Coal,47775.0
2002,5,ME,Petroleum,83764.0
2002,5,ME,Natural Gas,1149417.0
2002,5,ME,Hydroelectric Conventional,348725.0
2002,5,ME,Wood and Wood Derived Fuels,307044.0
2002,5,ME,Other Biomass,27780.0
2002,5,MI,Coal,5066829.0
2002,5,MI,Petroleum,67633.0
2002,5,MI,Natural Gas,1030420.0
2002,5,MI,Nuclear,1977603.0
2002,5,MI,Hydroelectric Conventional,165068.0
2002,5,MI,Wind,29.0
2002,5,MI,Wood and Wood Derived Fuels,118744.0
2002,5,MI,Other Biomass,55526.0
2002,5,MN,Coal,2275791.0
2002,5,MN,Petroleum,43961.0
2002,5,MN,Natural Gas,82143.0
2002,5,MN,Nuclear,1223147.0
2002,5,MN,Hydroelectric Conventional,78977.0
2002,5,MN,Wind,83221.0
2002,5,MN,Wood and Wood Derived Fuels,25644.0
2002,5,MN,Other Biomass,45502.0
2002,5,MO,Coal,4712163.0
2002,5,MO,Petroleum,43662.0
2002,5,MO,Natural Gas,186365.0
2002,5,MO,Nuclear,823474.0
2002,5,MO,Hydroelectric Conventional,305255.0
2002,5,MO,Other Biomass,766.0
2002,5,MS,Coal,1288767.0
2002,5,MS,Petroleum,3987.0
2002,5,MS,Natural Gas,1257958.0
2002,5,MS,Nuclear,920634.0
2002,5,MS,Wood and Wood Derived Fuels,71712.0
2002,5,MS,Other Biomass,0.0
2002,5,MT,Coal,1360209.0
2002,5,MT,Petroleum,41374.0
2002,5,MT,Natural Gas,2092.0
2002,5,MT,Hydroelectric Conventional,965973.0
2002,5,MT,Wood and Wood Derived Fuels,5094.0
2002,5,NC,Coal,5190839.0
2002,5,NC,Petroleum,54042.0
2002,5,NC,Natural Gas,163978.0
2002,5,NC,Nuclear,3615406.0
2002,5,NC,Hydroelectric Conventional,195075.0
2002,5,NC,Wood and Wood Derived Fuels,131890.0
2002,5,NC,Other Biomass,8121.0
2002,5,ND,Coal,2206610.0
2002,5,ND,Petroleum,3504.0
2002,5,ND,Natural Gas,236.0
2002,5,ND,Hydroelectric Conventional,105395.0
2002,5,ND,Other Biomass,0.0
2002,5,NE,Coal,1631612.0
2002,5,NE,Petroleum,618.0
2002,5,NE,Natural Gas,24780.0
2002,5,NE,Nuclear,378015.0
2002,5,NE,Hydroelectric Conventional,92942.0
2002,5,NE,Wind,630.0
2002,5,NE,Other Biomass,1004.0
2002,5,NH,Coal,205557.0
2002,5,NH,Petroleum,73821.0
2002,5,NH,Natural Gas,9871.0
2002,5,NH,Nuclear,74714.0
2002,5,NH,Hydroelectric Conventional,150928.0
2002,5,NH,Wood and Wood Derived Fuels,56857.0
2002,5,NH,Other Biomass,11402.0
2002,5,NJ,Coal,420967.0
2002,5,NJ,Petroleum,29055.0
2002,5,NJ,Natural Gas,1304229.0
2002,5,NJ,Nuclear,2264481.0
2002,5,NJ,Hydroelectric Conventional,824.0
2002,5,NJ,Other Biomass,71885.0
2002,5,NM,Coal,2375142.0
2002,5,NM,Petroleum,2706.0
2002,5,NM,Natural Gas,236271.0
2002,5,NM,Hydroelectric Conventional,27735.0
2002,5,NM,Other Biomass,1641.0
2002,5,NV,Coal,1387204.0
2002,5,NV,Petroleum,2013.0
2002,5,NV,Natural Gas,839955.0
2002,5,NV,Hydroelectric Conventional,268674.0
2002,5,NV,Geothermal,93217.0
2002,5,NY,Coal,1590958.0
2002,5,NY,Petroleum,919966.0
2002,5,NY,Natural Gas,2451153.0
2002,5,NY,Nuclear,3669275.0
2002,5,NY,Hydroelectric Conventional,2368759.0
2002,5,NY,Wind,4929.0
2002,5,NY,Wood and Wood Derived Fuels,11154.0
2002,5,NY,Other Biomass,117655.0
2002,5,OH,Coal,11059434.0
2002,5,OH,Petroleum,50256.0
2002,5,OH,Natural Gas,47571.0
2002,5,OH,Nuclear,927549.0
2002,5,OH,Hydroelectric Conventional,24711.0
2002,5,OH,Wood and Wood Derived Fuels,10632.0
2002,5,OH,Other Biomass,1529.0
2002,5,OK,Coal,2883094.0
2002,5,OK,Petroleum,3674.0
2002,5,OK,Natural Gas,1539876.0
2002,5,OK,Hydroelectric Conventional,338297.0
2002,5,OK,Wood and Wood Derived Fuels,10939.0
2002,5,OR,Coal,319277.0
2002,5,OR,Petroleum,745.0
2002,5,OR,Natural Gas,306022.0
2002,5,OR,Hydroelectric Conventional,3298114.0
2002,5,OR,Wind,29943.0
2002,5,OR,Wood and Wood Derived Fuels,40716.0
2002,5,OR,Other Biomass,4366.0
2002,5,PA,Coal,8249599.0
2002,5,PA,Petroleum,93723.0
2002,5,PA,Natural Gas,291856.0
2002,5,PA,Nuclear,6660859.0
2002,5,PA,Hydroelectric Conventional,317323.0
2002,5,PA,Wind,4813.0
2002,5,PA,Wood and Wood Derived Fuels,102464.0
2002,5,PA,Other Biomass,106195.0
2002,5,RI,Petroleum,4259.0
2002,5,RI,Natural Gas,436641.0
2002,5,RI,Hydroelectric Conventional,263.0
2002,5,RI,Other Biomass,7993.0
2002,5,SC,Coal,3200418.0
2002,5,SC,Petroleum,24749.0
2002,5,SC,Natural Gas,580850.0
2002,5,SC,Nuclear,3641320.0
2002,5,SC,Hydroelectric Conventional,94948.0
2002,5,SC,Wood and Wood Derived Fuels,116694.0
2002,5,SC,Other Biomass,1213.0
2002,5,SD,Coal,249131.0
2002,5,SD,Petroleum,799.0
2002,5,SD,Natural Gas,3604.0
2002,5,SD,Hydroelectric Conventional,322118.0
2002,5,SD,Wind,592.0
2002,5,TN,Coal,5233621.0
2002,5,TN,Petroleum,20733.0
2002,5,TN,Natural Gas,22346.0
2002,5,TN,Nuclear,1689448.0
2002,5,TN,Hydroelectric Conventional,616947.0
2002,5,TN,Wind,439.0
2002,5,TN,Wood and Wood Derived Fuels,59610.0
2002,5,TN,Other Biomass,2555.0
2002,5,TX,Coal,12287496.0
2002,5,TX,Petroleum,126678.0
2002,5,TX,Natural Gas,15980926.0
2002,5,TX,Nuclear,3321462.0
2002,5,TX,Hydroelectric Conventional,100595.0
2002,5,TX,Wind,264416.0
2002,5,TX,Wood and Wood Derived Fuels,85881.0
2002,5,TX,Other Biomass,21606.0
2002,5,UT,Coal,2751611.0
2002,5,UT,Petroleum,3756.0
2002,5,UT,Natural Gas,85806.0
2002,5,UT,Hydroelectric Conventional,67325.0
2002,5,UT,Geothermal,18705.0
2002,5,UT,Other Biomass,520.0
2002,5,VA,Coal,2767516.0
2002,5,VA,Petroleum,101483.0
2002,5,VA,Natural Gas,242831.0
